title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude,locality_avg_price_per_sqft,distance_to_city_center,distance_to_nearest_transit
Khade KIPL Morya,5400000,733,7366.984993178718,Thane,Mumbai,Apartment,1,1,0,Semi-Furnished,3,1,19.2615757,72.95729065,16239.029686566906,13.825800365298797,1.8965808047784887
 ,12400000,870,14252.87356321839,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22644043,72.98209381,16239.029686566906,16.42947356664931,0.7177156697211904
JP Codename StarLife,9350000,1135,8237.885462555067,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.27948761,72.86984253,12305.61071904151,4.664505207439632,1.3828775315003563
 ,29000000,1611,18001.241464928615,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.22644043,72.98209381,16239.029686566906,16.42947356664931,0.7177156697211904
Gami Reagan,21000000,1134,18518.51851851852,Ghansoli,Mumbai,Apartment,2,2,0,Furnished,1,1,19.12588501,72.99964142,14846.527392061076,18.27392271806589,2.5594247516329554
Sadguru Prism,17000000,1650,10303.030303030304,Kharghar,Mumbai,Apartment,3,3,0,Furnished,12,1,19.06990051,73.07688141,12891.743625541032,26.394979833851053,10.674083730022913
Bhoomi Acres,13600000,988,13765.182186234815,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.26027298,72.98240662,16239.029686566906,16.46270908241579,0.7599922651328036
 ,7990000,981,8144.750254841998,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22644043,72.98209381,16239.029686566906,16.42947356664931,0.7177156697211904
Nahar Yarrow Yucca Vinca,29000000,1372,21137.02623906705,Powai,Mumbai,Apartment,3,2,0,Unfurnished,13,1,19.10504532,72.89772034,28339.62982192632,7.5638650297599135,0.8702546549989719
Ashar Pulse,9200000,640,14375.0,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.21998787,72.97707367,16239.029686566906,15.902166567188523,0.19764956426678013
 ,44100000,4186,10535.117056856188,Bhiwandi,Mumbai,Villa,4,4,0,Unfurnished,0,1,19.23998451,73.04623413,7229.361261538143,23.166379814078752,7.448935593161717
Kukreja Residency,29000000,1248,23237.17948717949,Chembur,Mumbai,Apartment,3,3,0,Semi-Furnished,13,1,19.04992294,72.90982056,24174.11443543407,8.83419133625247,0.19390235885019513
Kolte Patil Verve,16500000,650,25384.615384615383,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16894722,72.84313965,21215.129935620243,1.8607112424420509,0.3159382369334865
Atlantic Infinity,12500000,1150,10869.565217391304,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.96645927,73.01503754,9409.086176283141,19.8993454481413,4.197615065626503
JP JP North Phase 5 Euphoria,13999000,1465,9555.631399317406,Mira Road,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.2818985,72.88632965,12305.61071904151,6.386776129020593,0.449348672353929
 ,10700000,420,25476.19047619048,Ghatkopar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.07976341,72.90843964,24024.120001005085,8.689417051568311,0.037687284427700876
 ,25500000,950,26842.105263157893,Ghatkopar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.07976341,72.90843964,24024.120001005085,8.689417051568311,0.037687284427700876
Runwal Bliss,19500000,1048,18606.870229007636,Kanjurmarg,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.13327599,72.93379211,24173.7553792528,11.354396570133321,2.7009617883817394
Ashar Pulse,9200000,640,14375.0,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.21998787,72.97707367,16239.029686566906,15.902166567188523,0.19764956426678013
 ,44100000,4186,10535.117056856188,Bhiwandi,Mumbai,Villa,4,4,0,Unfurnished,0,1,19.23998451,73.04623413,7229.361261538143,23.166379814078752,7.448935593161717
Kukreja Residency,29000000,1248,23237.17948717949,Chembur,Mumbai,Apartment,3,3,0,Semi-Furnished,13,1,19.04992294,72.90982056,24174.11443543407,8.83419133625247,0.19390235885019513
Kolte Patil Verve,16500000,650,25384.615384615383,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16894722,72.84313965,21215.129935620243,1.8607112424420509,0.3159382369334865
Atlantic Infinity,12500000,1150,10869.565217391304,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.96645927,73.01503754,9409.086176283141,19.8993454481413,4.197615065626503
JP JP North Phase 5 Euphoria,13999000,1465,9555.631399317406,Mira Road,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.2818985,72.88632965,12305.61071904151,6.386776129020593,0.449348672353929
Panvelkar Amrut Towers,2960000,895,3307.2625698324023,Badlapur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16991806,73.25183868,4145.485721225118,44.77434642134112,29.04319844802928
 ,47800000,3500,13657.142857142857,Powai,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.12211418,72.90531921,28339.62982192632,8.362825328757445,0.07205895357736807
 ,8500000,441,19274.37641723356,Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.19009018,72.94441223,16239.029686566906,12.471282369998319,3.2437672177433705
 ,19600000,756,25925.925925925927,Mulund,Mumbai,Apartment,3,2,0,Unfurnished,0,1,19.17477226,72.94526672,22725.13606971763,12.56065675773968,3.1542412120718395
Supreme Lake Homes,38300000,1500,25533.33333333333,Powai,Mumbai,Apartment,3,3,0,Unfurnished,11,1,19.11585617,72.90119934,28339.62982192632,7.929790237973474,0.5043826035473066
 ,16700000,666,25075.075075075078,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.17477226,72.94526672,22725.13606971763,12.56065675773968,3.1542412120718395
 ,27500000,1030,26699.02912621359,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.17477226,72.94526672,22725.13606971763,12.56065675773968,3.1542412120718395
 ,22200000,1099,20200.181983621475,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.17477226,72.94526672,22725.13606971763,12.56065675773968,3.1542412120718395
 ,24700000,1222,20212.76595744681,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.17477226,72.94526672,22725.13606971763,12.56065675773968,3.1542412120718395
 ,11800000,664,17771.0843373494,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22933769,72.96694946,16239.029686566906,14.839047235829128,0.8808913606735678
 ,11000000,420,26190.47619047619,Chembur,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.04731178,72.89689636,24174.11443543407,7.475663020255618,0.9663291407814674
 ,14000000,730,19178.08219178082,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04731178,72.89689636,24174.11443543407,7.475663020255618,0.9663291407814674
Samaira Opulence,3960000,720,5500.0,Vasai,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.39543915,72.84786224,8117.692607254204,2.4564215287016307,0.5466257397753509
 ,2000000,420,4761.9047619047615,Neral,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.03455544,73.33093262,3951.4959443120592,53.106636389138124,37.36637402427442
Gami Reagan,22000000,1050,20952.380952380958,Ghansoli,Mumbai,Apartment,2,2,0,Furnished,1,1,19.12588501,72.99964142,14846.527392061076,18.27392271806589,2.5594247516329554
Roha Realty Roha Vatika,5400000,238,22689.0756302521,Kurla,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.06279755,72.88594818,20662.273103319876,6.325365994399842,0.15337939973780462
Bhairav Ocean Breeze,22500000,1200,18750.0,Kandivali,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.21405792,72.82962799,21421.20416326041,0.6140318490479657,0.6436562447818118
 ,23000000,850,27058.82352941177,Malad,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.19544411,72.84078979,21057.64170268546,1.6322322692957636,0.27445202004646696
The Baya Central,15200000,680,22352.941176470587,Lower Parel,Mumbai,Apartment,1,2,0,Unfurnished,0,1,18.99645042,72.82871246,48198.04631208796,0.30904975300524096,0.2732819958006784
Modispaces Valley View,12500000,550,22727.272727272728,Borivali,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.24744034,72.84711456,23461.194000487834,2.301006954772581,0.25009930326333896
Metro The Palms,33500000,1899,17640.863612427594,Seawoods,Mumbai,Apartment,3,3,0,Semi-Furnished,5,1,19.00970459,73.01721954,21175.50732394042,20.126286484783506,4.417939547911209
Samarth Sai Season Sahara Building No 4 And 5,5800000,950,6105.263157894737,Kalyan,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.23060989,73.13512421,7719.080656201294,32.50492483978621,16.7824981730716
DB Shagun Towers,38000000,1300,29230.76923076923,Malad,Mumbai,Apartment,3,2,0,Furnished,16,1,19.1754303,72.8636322,21057.64170268546,3.9947339576612593,0.7357959717498456
JP Decks,23500000,900,26111.11111111111,Malad,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.17645264,72.8687439,21057.64170268546,4.529823948512015,1.2690749674030923
MICL Aaradhya Evoq,180000000,2875,62608.69565217391,Ville Parle,Mumbai,Apartment,4,3,0,Unfurnished,0,1,19.10771179,72.837677,32175.764235631566,1.2746902203349137,0.32412184551290146
 ,3200000,1200,2666.6666666666665,Murbad,Mumbai,Villa,1,1,0,Unfurnished,0,1,19.26434326,73.39280701,5753.65367965368,59.57274634275877,43.835897153136585
 ,16000000,750,21333.33333333333,Dahisar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25222778,72.86793518,18636.9308017118,4.459487063044738,1.1802467359550421
Neelkanth Sanskruti,4300000,640,6718.75,Karanjade,Mumbai,Apartment,1,1,0,Unfurnished,4,1,18.98262978,73.09563446,9062.194473990856,28.373161132708336,12.651297267872563
 ,26000000,1078,24118.73840445269,Seawoods,Mumbai,Apartment,2,2,0,Furnished,0,1,19.01178551,73.01816559,21175.50732394042,20.225642524233432,4.516721872885747
 ,9500000,1150,8260.869565217392,Thakurli,Mumbai,Apartment,3,3,0,Semi-Furnished,8,1,19.22340584,73.10362244,7269.583966889562,29.19582425455663,13.474935975119855
Apex Avenue,4300000,660,6515.151515151515,Karanjade,Mumbai,Apartment,1,2,0,Unfurnished,0,1,18.97425461,73.11144257,9062.194473990856,30.036138409147906,14.312568621984273
Anita Bhaveshwar Heights,4700000,650,7230.7692307692305,Karanjade,Mumbai,Apartment,1,1,0,Unfurnished,7,1,18.97262573,73.11054993,9062.194473990856,29.94242141653988,14.218964680271124
Mohite Anuj Aura,15500000,750,20666.666666666668,Ghatkopar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.07938004,72.90975189,24024.120001005085,8.827316049303647,0.17406283491143057
Maa Jivdani Vaishnavi Highlife,3900000,995,3919.597989949749,Kalyan,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.22508621,73.12497711,7719.080656201294,31.439244219366007,15.717230195386138
Sheth Avalon,40000000,2730,14652.014652014652,Thane,Mumbai,Apartment,4,4,0,Unfurnished,3,1,19.21039772,72.97322083,16239.029686566906,15.497407553949177,0.22345217595448424
 ,39500000,1612,24503.722084367244,Powai,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.11178398,72.89842987,28339.62982192632,7.638691505489237,0.7954296750088218
Sheth Avalon,40000000,2600,15384.615384615385,Thane,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.21039772,72.97322083,16239.029686566906,15.497407553949177,0.22345217595448424
 ,27500000,1001,27472.527472527472,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11178398,72.89842987,28339.62982192632,7.638691505489237,0.7954296750088218
 ,2500000,600,4166.666666666667,Neral,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.03455544,73.33093262,3951.4959443120592,53.106636389138124,37.36637402427442
Kanakia Zenworld,13200000,661,19969.742813918307,Kanjurmarg,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.13013268,72.93141937,24173.7553792528,11.105047523412388,2.451625283351456
Ekta Lake Superior,80000000,2860,27972.02797202797,Powai,Mumbai,Apartment,4,4,0,Unfurnished,11,1,19.11652565,72.90129852,28339.62982192632,7.940237443345902,0.4939545116783941
MICL Aradhya D And E Tower,6500000,600,10833.333333333334,Bhayandar,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.26326942,72.87560272,11040.66079545389,5.2621470110819635,1.0050791254279405
 ,27000000,1001,26973.02697302697,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11178398,72.89842987,28339.62982192632,7.638691505489237,0.7954296750088218
 ,3250000,880,3693.181818181818,Neral,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.03455544,73.33093262,3951.4959443120592,53.106636389138124,37.36637402427442
JSB Gokul Nakshatra,7728000,1076,7182.156133828997,Virar,Mumbai,Apartment,2,3,0,Semi-Furnished,0,1,19.45196724,72.80718231,7178.413338932816,2.1629444350408513,2.2561760416579637
Sheth Avalon,49500000,3200,15468.75,Thane,Mumbai,Apartment,4,4,0,Unfurnished,3,1,19.21039772,72.97322083,16239.029686566906,15.497407553949177,0.22345217595448424
 ,1500000,400,3750.0,Neral,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.01991463,73.32504272,3951.4959443120592,52.4896685622621,36.74941724534023
MICL Aradhya D And E Tower,6500000,600,10833.333333333334,Bhayandar,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.26326942,72.87560272,11040.66079545389,5.2621470110819635,1.0050791254279405
Gurukrupa Darshanam,15500000,630,24603.174603174604,Vikhroli,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.09118271,72.92086029,20625.2289315546,9.994889775750837,1.3408987928564662
Ekta Parksville Phase II,4000000,787,5082.592121982211,Virar,Mumbai,Apartment,2,2,0,Semi-Furnished,2,1,19.47199059,72.80070496,7178.413338932816,2.8058126206287137,2.894394350368892
Reyanshp Luxuria,6980000,430,16232.558139534884,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.2856884,72.86881256,12305.61071904151,4.558684564885917,1.2759581028115716
 ,1300000,400,3250.0,Neral,Mumbai,Apartment,1,1,0,Furnished,0,1,19.03455544,73.33093262,3951.4959443120592,53.106636389138124,37.36637402427442
 ,7200000,955,7539.267015706806,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.96338272,73.02172852,9409.086176283141,20.603133196768425,4.898218636844326
 ,5200000,750,6933.333333333333,Kamothe,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.01791573,73.09322357,8883.154400505926,28.11679365478188,12.394775290627791
Shree Krishna Crystal,9500000,1120,8482.142857142857,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.97795486,73.0298996,9409.086176283141,21.461423997993954,5.751763295380208
 ,7500000,1140,6578.9473684210525,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.98457527,73.02407837,9409.086176283141,20.848904938907843,5.140633170720293
Adhiraj Capital City,12000000,1110,10810.81081081081,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.08105469,73.07779694,12891.743625541032,26.49048811437557,10.769451097138585
 ,25000000,950,26315.78947368421,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.16232491,72.95593262,22725.13606971763,13.680891113863108,2.0346001148810102
Lodha Casa Essenza,7500000,605,12396.694214876034,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,12,1,19.26468658,72.87446594,12305.61071904151,5.143686245684039,1.1178641125970665
SK Imperial Garden,6835000,723,9453.665283540802,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.28527451,72.8693161,12305.61071904151,4.611024676310225,1.3285755817724576
Piramal Aranya,58900000,1150,51217.391304347824,Byculla,Mumbai,Apartment,3,3,0,Furnished,0,1,18.97682762,72.83912659,40493.76549890463,1.4013231178414571,0.21600144623853715
Godrej Godrej Nurture,16500000,950,17368.42105263158,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16042709,72.93684387,17315.58011807459,11.67557554275263,3.0232475300218016
Unique Elanza,5500000,621,8856.682769726249,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.27271461,72.87883759,12305.61071904151,5.601897230714721,0.710284498153133
Shalibhadra Shalibhadra Amora,3350000,435,7701.149425287356,Nala Sopara,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.43452072,72.8090744,7349.523335617902,1.9697331368115187,2.0642242580556496
 ,21000000,1100,19090.90909090909,Ghansoli,Mumbai,Apartment,2,2,0,Furnished,0,1,19.11989594,72.99597931,14846.527392061076,17.889205323830517,2.175925712676718
 ,18000000,1060,16981.132075471698,Vashi,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.0824852,72.99809265,19928.611429566165,18.112370100376427,2.40280420417237
 ,11000000,1050,10476.190476190475,Panvel,Mumbai,Apartment,2,2,0,Semi-Furnished,8,1,18.99047279,73.10417938,11297.020699625438,29.27098353728764,13.54806470628594
 ,4500000,650,6923.076923076923,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,8,1,18.94964027,73.14614105,11297.020699625438,33.687304527580636,17.96017545620116
 ,20000000,1250,16000.0,Nerul,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.03853416,73.01651001,23605.69583376626,20.05021242402389,4.339192393122058
Sunteck West World 1 Tivri Naigaon East,3300000,500,6600.0,Naigaon,Mumbai,Apartment,1,2,0,Unfurnished,1,1,19.36510086,72.86039734,6600.1307173337,3.7117290583115268,0.4675446978997864
 ,9000000,650,13846.153846153846,Hiranandani Estates,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.26027298,72.98240662,17438.87120107483,16.46270908241579,0.7599922651328036
Swaraj Homes Sea Bird Apartment,300000000,3000,100000.0,Bandra,Mumbai,Apartment,4,5,0,Semi-Furnished,0,1,19.05420876,72.82750702,42058.230337899186,0.23629319634239604,0.26384525798431335
Mudra Cartier,50000000,1210,41322.31404958678,Bandra,Mumbai,Apartment,2,2,0,Semi-Furnished,5,1,19.06408691,72.82369232,42058.230337899186,0.28104188978033917,0.3828260284221892
Ahuja Chardham Apartment,65000000,1550,41935.48387096774,Bandra,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.05841446,72.83080292,42058.230337899186,0.5502886069014884,0.5237323643466956
 ,45000000,1130,39823.008849557526,Bandra,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.05635643,72.8288269,42058.230337899186,0.35522666524508345,0.35095221205602406
Jaimakk Anusaya Heights,4500000,685,6569.343065693431,Karanjade,Mumbai,Apartment,1,2,0,Unfurnished,5,1,18.97509766,73.10879517,9062.194473990856,29.757681430553784,14.034397643532474
Universal Swami Narayan Heights,7400000,1050,7047.619047619048,Karanjade,Mumbai,Apartment,2,2,0,Unfurnished,8,1,18.97439003,73.10997009,9062.194473990856,29.881290779876583,14.15788270384838
Universal Swami Narayan Heights,4900000,690,7101.449275362319,Karanjade,Mumbai,Apartment,1,2,0,Unfurnished,8,1,18.97439003,73.10997009,9062.194473990856,29.881290779876583,14.15788270384838
Anita Bhaveshwar Heights,7500000,1050,7142.857142857143,Karanjade,Mumbai,Apartment,2,2,0,Unfurnished,7,1,18.97262573,73.11054993,9062.194473990856,29.94242141653988,14.218964680271124
Koteshwar Amrut Darshan,5200000,734,7084.4686648501365,Karanjade,Mumbai,Apartment,1,1,0,Unfurnished,8,1,18.97657776,73.10492706,9062.194473990856,29.350809445915097,13.627946101495242
Space India Kailash Uptown,5200000,687,7569.141193595342,Panvel,Mumbai,Apartment,1,2,0,Unfurnished,8,1,18.97229767,73.1124115,11297.020699625438,30.13820153835121,14.414541206169881
Lodha Amara Tower 1 To 5 And 7 To 19,7800000,1100,7090.909090909091,Thane,Mumbai,Apartment,1,2,0,Semi-Furnished,4,1,19.23470879,72.98818207,16239.029686566906,17.068949303261235,1.3559721161253875
Shankheshwar Privia,7500000,1010,7425.742574257426,Kalyan,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.24415016,73.12361908,7719.080656201294,31.295348248309924,15.57395072250148
Seven Eleven Apna Ghar Phase III NX,4700000,620,7580.645161290323,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.27699089,72.88571167,12305.61071904151,6.321343761834433,0.416578140302578
Prithvi Pride,6234000,720,8658.333333333334,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.2766304,72.88587952,12305.61071904151,6.338844038257989,0.4216400487919123
Raj Akshay,9900000,999,9909.90990990991,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.27387238,72.878479,12305.61071904151,5.564641074931273,0.7432800486980996
Unique Ivana,7200000,752,9574.468085106382,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.27457619,72.88387299,12305.61071904151,6.128634895059669,0.39747189904919095
JP Codename StarLife,6650000,750,8866.666666666666,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.27948761,72.86984253,12305.61071904151,4.664505207439632,1.3828775315003563
Prithvi Pride,6176000,720,8577.777777777777,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.2766304,72.88587952,12305.61071904151,6.338844038257989,0.4216400487919123
Prithvi Pride,8890000,911,9758.507135016464,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2766304,72.88587952,12305.61071904151,6.338844038257989,0.4216400487919123
JP North Aviva,5700000,654,8715.59633027523,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.28202057,72.8862915,12305.61071904151,6.382805509107328,0.44786487200700487
